0	0	3393
0	0	3394
0	0	3395
0	0	3396
0	0	3397
0	1	3398
1	0	3393
1	0	3399
1	0	3400
1	1	3401
3	0	3393
3	0	3399
3	0	3400
3	0	3402
3	1	3403
2	0	3393
2	0	3399
2	0	3400
2	1	3403
4	0	3393
4	0	3399
4	0	3400
4	0	3402
4	0	3404
4	0	3405
4	1	3406
5	0	3393
5	0	3399
5	0	3400
5	0	3402
5	0	3404
5	0	3405
5	1	3407
7	0	3393
7	0	3399
7	0	3400
7	0	3408
7	1	3409
6	0	3393
6	0	3399
6	0	3400
6	0	3408
6	0	3404
6	1	3409
8	0	3393
8	0	3410
8	0	3411
8	0	3412
8	1	3413
9	0	3393
9	0	3399
9	0	3400
9	0	3402
9	0	3404
9	0	3405
9	1	3414
10	0	3393
10	0	3399
10	0	3400
10	1	3415
12	0	3393
12	0	3399
12	0	3416
12	0	3395
12	0	3417
12	0	3418
12	0	3419
11	0	3393
11	0	3420
11	0	3421
11	0	3422
11	1	3423
13	0	3393
13	0	3399
13	0	3400
13	0	3402
13	0	3404
13	0	3405
13	1	3414
14	0	3393
14	0	3420
14	0	3424
14	0	3425
15	0	3393
15	0	3410
15	0	3395
15	0	3396
15	0	3426
16	0	3393
16	0	3399
16	0	3400
16	0	3402
16	0	3404
16	0	3405
16	1	3403
17	0	3393
17	0	3399
17	0	3416
17	0	3395
17	0	3410
17	0	3427
17	0	3428
18	0	3393
18	0	3399
18	0	3429
18	0	3395
18	0	3430
19	0	3393
19	0	3399
19	0	3431
19	0	3432
19	1	3433
20	0	3393
20	0	3399
20	0	3434
20	0	3435
21	0	3393
21	0	3399
21	0	3431
21	0	3436
21	1	3437
22	0	3393
22	0	3399
22	0	3400
22	1	3403
23	0	3393
23	0	3420
23	0	3424
23	1	3438
24	0	3393
24	0	3417
24	0	3439
24	0	3396
24	0	3440
25	0	3393
25	0	3420
25	0	3424
25	0	3425
25	1	3441
27	0	3393
27	0	3417
27	0	3395
27	0	3442
27	0	3443
27	0	3444
26	0	3393
26	0	3399
26	0	3431
26	1	3445
28	0	3393
28	0	3417
28	0	3439
28	0	3396
28	0	3446
30	0	3393
30	0	3399
30	0	3434
30	0	3447
30	0	3448
30	1	3449
29	0	3393
29	0	3399
29	0	3434
29	0	3447
29	0	3448
29	1	3449
31	0	3393
31	0	3410
31	0	3411
31	0	3412
31	1	3450
32	0	3393
32	0	3399
32	0	3431
32	0	3451
33	0	3393
33	0	3399
33	0	3431
33	0	3452
34	0	3393
34	0	3399
34	0	3431
34	0	3452
35	0	3393
35	0	3399
35	0	3434
35	0	3435
35	1	3453
36	0	3393
36	0	3399
36	0	3434
36	0	3447
36	0	3448
36	1	3449
37	0	3393
37	0	3399
37	0	3434
37	0	3447
37	0	3448
37	1	3449
38	0	3393
38	0	3410
38	0	3395
38	0	3396
38	0	3454
39	0	3393
39	0	3417
39	0	3455
39	0	3456
39	1	3457
40	0	3393
40	0	3420
40	0	3458
40	1	3459
41	0	3393
41	0	3399
41	0	3434
41	0	3435
41	1	3460
42	0	3393
42	0	3410
42	0	3395
42	0	3461
42	0	3462
42	0	3463
43	0	3393
43	0	3399
43	0	3429
43	0	3395
43	0	3430
44	0	3393
44	0	3410
44	0	3427
44	0	3408
44	0	3464
44	1	3465
45	0	3393
45	0	3410
45	0	3427
45	0	3408
45	0	3464
45	1	3465
46	0	3393
46	0	3410
46	0	3411
46	0	3412
46	1	3466
47	0	3393
47	0	3410
47	0	3395
47	0	3467
47	1	3468
48	0	3393
48	0	3417
48	0	3395
48	0	3469
48	0	3470
50	0	3393
50	0	3410
50	0	3395
49	0	3393
49	0	3410
49	0	3395
49	0	3396
49	0	3471
51	0	3393
51	0	3417
51	0	3411
51	0	3412
51	1	3450
52	0	3393
52	0	3399
52	0	3429
52	0	3395
52	0	3430
53	0	3393
53	0	3410
53	0	3395
53	0	3472
53	0	3473
53	1	3474
54	0	3393
54	0	3410
54	0	3395
54	0	3396
55	0	3393
55	0	3417
55	0	3439
55	0	3396
55	0	3446
56	0	3393
56	0	3410
56	0	3395
56	0	3396
56	0	3475
57	0	3393
57	0	3399
57	0	3429
57	0	3395
57	0	3430
57	0	3410
57	0	3476
58	0	3393
58	0	3417
58	0	3395
58	0	3477
58	0	3478
59	0	3393
59	0	3410
60	0	3393
60	0	3399
60	0	3431
60	0	3452
61	0	3393
61	0	3399
61	0	3431
61	0	3452
62	0	3393
62	0	3410
62	0	3479
62	0	3395
62	0	3480
62	0	3481
63	0	3393
63	0	3410
63	0	3395
63	0	3396
63	0	3440
64	0	3393
64	0	3410
64	0	3395
64	0	3480
64	0	3482
64	1	3483
65	0	3393
65	0	3410
65	0	3427
65	0	3408
65	0	3484
66	0	3393
66	0	3410
66	0	3427
66	0	3428
67	0	3393
67	0	3399
67	0	3429
67	0	3395
67	0	3430
67	0	3410
67	0	3476
68	0	3393
68	0	3405
68	0	3395
68	0	3396
68	0	3454
69	0	3393
69	0	3417
69	0	3427
69	0	3485
69	0	3486
70	0	3393
70	0	3399
70	0	3431
70	0	3436
70	1	3445
71	0	3393
71	0	3399
71	0	3434
71	0	3447
71	0	3487
71	1	3488
72	0	3393
72	0	3417
72	0	3439
72	0	3489
72	0	3443
72	0	3490
73	0	3393
73	0	3417
